Betweenness unDir,Bridging unDir,Centroid unDir,Closeness unDir,Degree unDir,Eccentricity unDir,EigenVector unDir,gene name,node type,Radiality unDir,score,Stress unDir
19315.16861,254.5080373,-2887,1.50E-04,21,0.25,0.007040181,LRP6,result,4.788984738,7.62E-04,114928
0,0,-2994,1.48E-04,3,0.25,0.003918196,NES,result,4.753483743,7.57E-04,0
3413.694709,9.636376446,-2657,1.55E-04,150,0.25,0.052486819,PSMC4,result,4.865295289,7.56E-04,72344
1808.444967,13.04490499,-2700,1.54E-04,84,0.25,0.02988468,RIPK3,result,4.851028534,7.55E-04,40070
532.495008,680.4321879,-2973,1.48E-04,4,0.25,0.003858995,F3,result,4.760451228,7.54E-04,9046
764.8342217,12.89093184,-2842,1.51E-04,45,0.25,0.014479067,AMFR,result,4.803915063,7.53E-04,10822
1573.042424,16.564651,-2654,1.55E-04,83,0.25,0.038763413,SLC25A5,result,4.866290644,7.52E-04,52990
631.7704329,80.41320172,-2930,1.49E-04,12,0.25,0.006200432,SEPT6,result,4.774717983,7.50E-04,7422
28.37685469,12.60443048,-2927,1.49E-04,11,0.25,0.00794843,NQO1,result,4.775713338,7.48E-04,610
1816.487008,147.3319911,-2910,1.50E-04,21,0.25,0.010584476,CLIC1,result,4.781353683,7.48E-04,21860
2555.276618,57.45585664,-2798,1.52E-04,33,0.25,0.013105935,TFRC,result,4.818513603,7.47E-04,44344
382.6163333,31.64554192,-2916,1.49E-04,20,0.25,0.008227231,MARCH5,result,4.779362973,7.45E-04,8700
257.4601633,12.93567803,-2903,1.50E-04,22,0.25,0.009761912,ESRRA,result,4.783676178,7.44E-04,6134
717.237509,18.020664,-2822,1.52E-04,43,0.25,0.016742034,PTGES3,result,4.810550763,7.42E-04,16078
7640.65056,24.78184143,-2519,1.59E-04,130,0.25,0.051804506,PRKDC,result,4.911081619,7.37E-04,193988
2116.460816,22.83343377,-2825,1.51E-04,50,0.25,0.014471725,UBE2E1,result,4.809555408,7.33E-04,54342
15157.13224,21.86191818,-2447,1.61E-04,154,0.25,0.045035902,CSNK2A1,result,4.934970139,7.30E-04,285224
17.68636812,24.98028646,-2869,1.50E-04,6,0.25,0.005289239,SMG5,result,4.794956868,7.28E-04,384
2494.235419,16.00065634,-2674,1.55E-04,99,0.25,0.037689778,PSMC3,result,4.859654944,7.27E-04,62428
3288.071576,53.25240273,-2732,1.54E-04,44,0.25,0.015846862,ERBB4,result,4.840411413,7.22E-04,71288
1295.140746,16.57377324,-2738,1.53E-04,51,0.25,0.01760641,PRKCE,result,4.838420703,7.22E-04,23958
16741.52407,26.74236449,-2542,1.58E-04,121,0.25,0.034445666,PPP1CA,result,4.903450564,7.16E-04,276618
7.964859842,13.58197678,-2904,1.50E-04,9,0.25,0.008116204,INA,result,4.783344393,0.001609804,432
272.6330606,174.6247348,-2907,1.50E-04,10,0.25,0.006837892,CNP,result,4.782349038,0.001193762,9756
121.8055818,14.82796703,-2913,1.49E-04,16,0.25,0.007136058,MCF2,result,4.780358328,7.15E-04,2088
142.9732152,121.1024182,-2985,1.48E-04,8,0.25,0.005717314,TAOK1,result,4.756469808,7.15E-04,4322
228.452966,99.98988916,-2953,1.11E-04,6,0.2,7.32E-04,LEP,result,4.004976775,7.14E-04,2392
2231.351382,18.75254878,-2853,1.51E-04,54,0.25,0.011568256,MAP1LC3B,result,4.800265428,7.13E-04,26160
563.7785248,17.50225309,-2823,1.28E-04,34,0.25,0.008164167,NCK2,result,4.403782349,7.13E-04,10194
18182.04325,26.07288277,-2447,1.61E-04,151,0.25,0.042523825,SHC1,result,4.934970139,7.13E-04,362606
173.1493645,13.97038104,-2857,1.51E-04,26,0.25,0.011258219,TNIP1,result,4.798938288,7.12E-04,3460
25.08887487,16.02293555,-2956,1.18E-04,9,0.2,0.003435411,SORL1,result,4.183808892,7.11E-04,422
18912.71981,18.18181899,-2425,1.61E-04,191,0.25,0.061407704,YWHAE,result,4.942269409,7.09E-04,386414
610.424821,19.62434687,-2812,1.52E-04,41,0.25,0.017894475,CCNE1,result,4.813868613,7.06E-04,20340
27.64769135,73.65458102,-2881,1.17E-04,4,0.2,0.001301404,TCF19,result,4.159920372,7.05E-04,366
2820.529182,54.88199935,-2729,1.54E-04,35,0.25,0.010872164,SH3GL2,result,4.841406768,7.05E-04,61232
1677.850329,583.224906,-2864,1.51E-04,17,0.25,0.010722281,SLC25A1,result,4.796615793,7.04E-04,67096
325.0674645,94.13245196,-2912,1.49E-04,10,0.25,0.006120069,GUCY1A2,result,4.780690113,7.03E-04,10230
40.08706632,16.90000588,-2949,1.49E-04,9,0.25,0.005743665,POLDIP3,result,4.768414068,7.03E-04,616
1537.768079,137.0755909,-2881,1.50E-04,17,0.25,0.006554882,SH2D1A,result,4.790975448,7.02E-04,24990
395.2284177,8.988764075,-2765,1.53E-04,62,0.25,0.031101848,RPL7A,result,4.829462508,7.01E-04,12780
610.2205722,42.93574091,-2791,1.52E-04,24,0.25,0.01083822,NFYA,result,4.820836098,7.00E-04,15994
48.16031838,8.852684856,-2943,1.49E-04,14,0.25,0.007534552,PLEKHO1,result,4.770404778,7.00E-04,734
3467.941325,391.8132899,-2915,1.17E-04,9,0.2,0.002306534,AGT,result,4.172196417,6.98E-04,68016
1264.176081,80.30096219,-2794,1.52E-04,24,0.25,0.007982246,MAP1A,result,4.819840743,6.95E-04,30378
4498.335154,25.32023623,-2626,1.56E-04,93,0.25,0.036654189,PSMA7,result,4.875580624,6.93E-04,97618
173.1121248,71.29608587,-2888,1.50E-04,9,0.25,0.005406373,SLA2,result,4.788652953,6.93E-04,3800
3278.57213,105.2665889,-2848,1.51E-04,32,0.25,0.011194921,STAT6,result,4.801924353,6.93E-04,96522
1676.718293,22.7833327,-2782,1.52E-04,55,0.25,0.018780951,PRKAR2A,result,4.823822163,6.92E-04,32856
17265.15304,19.85946976,-2496,1.59E-04,174,0.25,0.052841776,ARRB2,result,4.918712674,6.82E-04,330228
51.23029244,9.019655608,-2923,1.49E-04,13,0.25,0.006543172,CYC1,result,4.777040478,6.80E-04,840
167.8720605,21.69211819,-2834,1.51E-04,23,0.25,0.013714117,IMPDH2,result,4.806569343,6.80E-04,5522
196.8907167,47.9239239,-2909,1.50E-04,15,0.25,0.009427035,DNAJB2,result,4.781685468,6.80E-04,5112
539.7549773,33.26236273,-2732,1.54E-04,26,0.25,0.011444679,AP2A2,result,4.840411413,6.79E-04,17364
578.3450962,15.66738776,-2821,1.52E-04,45,0.25,0.017926808,CCNA1,result,4.810882548,6.75E-04,15964
856.6910847,33.02275535,-2776,1.53E-04,36,0.25,0.012313129,MAP4,result,4.825812873,6.74E-04,20826
2695.272082,48.1606177,-2833,1.51E-04,38,0.25,0.010428902,USP21,result,4.806901128,6.74E-04,50554
200.0314167,9.479647103,-2856,1.24E-04,29,0.2,0.010165255,CENPA,result,4.329462508,6.74E-04,4816
2763.926629,54.97867505,-2813,1.52E-04,53,0.25,0.019134756,OLA1,result,4.813536828,6.73E-04,53756
0,0,-3013,1.09E-04,1,0.2,5.61E-04,TRHDE,result,3.9668215,6.73E-04,0
14.51130674,16.74527265,-2985,1.12E-04,6,0.2,0.001742114,CALM3,result,4.047445255,6.69E-04,218
6272.829354,20.12406895,-2602,1.57E-04,106,0.25,0.038349647,PPP2R1A,result,4.883543464,6.67E-04,122176
6683.386467,63.49317734,-2689,1.38E-04,60,0.25,0.021601658,NFKBIB,result,4.603848706,6.67E-04,198166
0,0,-3013,1.05E-04,1,0.2,2.46E-04,NME9,result,3.831121433,6.66E-04,0
75.30213705,11.02324346,-2914,1.49E-04,18,0.25,0.008799565,PPP2R5A,result,4.780026543,6.65E-04,1344
14028.04504,32.49036751,-2654,1.55E-04,93,0.25,0.022961293,RAC1,result,4.866290644,6.65E-04,222056
6898.016474,23.41339834,-2470,1.60E-04,124,0.25,0.050459853,HSPD1,result,4.927339084,6.64E-04,170852
0,0,-2988,1.48E-04,2,0.25,0.003573177,IL24,result,4.755474453,6.63E-04,0
48.1452064,25.76156268,-2847,1.51E-04,12,0.25,0.008352809,FLT3,result,4.802256138,6.59E-04,1488
19818.37459,30.04486731,-2442,1.61E-04,149,0.25,0.048331807,ACTB,result,4.936629064,6.56E-04,411492
1704.028409,56.27579815,-2886,1.50E-04,26,0.25,0.010909971,RAC2,result,4.789316523,0.00167887,23284
58972.77572,15.84036615,-2160,1.68E-04,370,0.25,0.103684563,ESR1,result,5.030192435,6.56E-04,924016
20132.58271,21.5040534,-2370,1.63E-04,195,0.25,0.0605636,MDM2,result,4.960517585,6.50E-04,371082
4536.861729,26.01902897,-2700,1.54E-04,73,0.25,0.021569892,BCL2,result,4.851028534,6.47E-04,74204
3081.822103,33.2695755,-2741,1.53E-04,50,0.25,0.016494372,BAX,result,4.837425348,6.47E-04,51586
774.9611964,20.82144254,-2718,1.54E-04,53,0.25,0.024775355,TOP2A,result,4.845056403,6.45E-04,21764
3941.279947,43.09715183,-2667,1.55E-04,69,0.25,0.028587544,TUBA1B,result,4.861977439,6.42E-04,89240
2429.657059,16.12261168,-2696,1.54E-04,87,0.25,0.033193968,PRKACB,result,4.852355674,6.42E-04,50124
36.70216488,9.539492356,-2951,1.49E-04,13,0.25,0.00787302,PSME4,result,4.767750498,6.41E-04,512
14312.76527,25.01213607,-2467,1.60E-04,149,0.25,0.051310407,EEF1A1,result,4.928334439,6.38E-04,291890
3419.74522,157.4927079,-2943,1.49E-04,19,0.25,0.006523204,BBS2,result,4.770404778,7.57E-04,60942
18.37822511,8.865277069,-2919,1.49E-04,11,0.25,0.008227496,SLC12A3,result,4.778367618,6.38E-04,528
45.47440598,11.14056076,-2935,1.49E-04,14,0.25,0.007577036,UBE2V1,result,4.773059058,6.36E-04,902
3061.370119,25.92327193,-2766,1.53E-04,75,0.25,0.030570257,PSMA4,result,4.829130723,6.36E-04,54776
17.71659924,17.76874924,-2941,1.49E-04,9,0.25,0.007594261,GAN,result,4.771068348,6.33E-04,518
690.1351156,101.476023,-2895,1.50E-04,15,0.25,0.007518917,HSPB2,result,4.786330458,6.31E-04,10636
512.6978533,24.95125997,-2771,1.28E-04,23,0.2,0.005960573,APLP1,result,4.417385534,6.30E-04,9304
11898.94318,46.85987594,-2562,1.58E-04,110,0.25,0.037360329,HDAC6,result,4.896814864,6.30E-04,284740
8.512860318,46.15908542,-2972,1.14E-04,3,0.2,0.001992985,KLHL14,result,4.087923026,6.29E-04,196
5156.873979,20.12451074,-2700,1.54E-04,83,0.25,0.022265437,NEDD4L,result,4.851028534,6.28E-04,99136
10202.32433,23.08709324,-2556,1.58E-04,138,0.25,0.046459408,XPO1,result,4.898805574,6.27E-04,178704
12.83943347,3.989605769,-2967,1.48E-04,10,0.25,0.005884148,PER2,result,4.762441938,9.57E-04,228
5345511.911,12.81822811,1902,2.65E-04,2285,0.333333333,0.332917961,UBC,result,5.746848042,6.27E-04,2.65E+07
12.51701158,60.95256492,-2950,1.49E-04,4,0.25,0.003947717,MAOB*KDG*,query,4.768082283,0.923141412,222
69298.66104,17.32531112,-2255,1.66E-04,317,0.25,0.079371008,UBA52,result,4.99867286,0.009074365,983666
11.24242846,48.40660907,-2934,1.49E-04,5,0.25,0.005010799,BRSK1,result,4.773390843,0.001708438,302
66.47649585,20.24407896,-2897,1.50E-04,16,0.25,0.008874077,DOCK7,result,4.785666888,0.001638439,1716
13.23887884,9.286278003,-2953,1.49E-04,9,0.25,0.006071153,OGFR,result,4.767086928,0.00132796,250
1239.946034,550.1430735,-2985,1.48E-04,6,0.25,0.004123493,KCNJ1,result,4.756469808,0.001082619,12564
378.6173796,797.9380031,-2913,1.49E-04,7,0.25,0.005920041,MAP7D1,result,4.780358328,9.09E-04,12336
274.3891232,53.14697195,-2972,1.48E-04,10,0.25,0.004974026,CYBA,result,4.760783013,8.02E-04,8050
96.49997302,22.23721894,-2976,1.16E-04,11,0.2,0.00297734,TNRC6C,result,4.143994691,6.26E-04,2574
4.363871395,10.65135164,-2992,1.48E-04,5,0.25,0.004244723,MEX3D,result,4.754147313,6.26E-04,88
11838.77394,33.5152777,-2560,1.58E-04,98,0.25,0.025105625,MAPK8,result,4.897478434,6.24E-04,198044
4187.021149,12.55698495,-2625,1.56E-04,135,0.25,0.047222041,CCT6A,result,4.875912409,6.22E-04,105470
78.05697342,24.91190687,-2904,1.50E-04,13,0.25,0.006684772,GRM7,result,4.783344393,6.21E-04,1928
98.44036383,17.69398149,-2843,1.20E-04,18,0.2,0.004807327,RAPGEF1,result,4.225613802,6.21E-04,2844
359.2345136,59.7059674,-2877,1.50E-04,16,0.25,0.010017985,ERN1,result,4.792302588,6.20E-04,7346
19432.35318,28.08264027,-2545,1.58E-04,138,0.25,0.042634123,ARRB1,result,4.902455209,6.18E-04,317754
4195.955057,30.03337613,-2704,1.54E-04,66,0.25,0.020470296,APC,result,4.849701393,6.15E-04,66416
149.036363,11.1653013,-2965,1.48E-04,17,0.25,0.005456634,TNKS,result,4.763105508,0.002183741,3794
7564.129902,76.86486425,-2730,1.54E-04,56,0.25,0.02129419,TUBB3,result,4.841074983,6.15E-04,118966
3165.318519,22.41880961,-2741,1.53E-04,69,0.25,0.019232165,SMURF2,result,4.837425348,6.13E-04,43838
8.728425431,8.073535538,-3003,1.47E-04,4,0.25,0.003584519,WNT5A,result,4.750497678,6.13E-04,48
72.52999845,19.29872716,-2983,1.08E-04,7,0.2,4.46E-04,ADORA1,result,3.917717319,6.12E-04,764
773.3167437,17.41530268,-2843,1.51E-04,41,0.25,0.014625954,NCOA1,result,4.803583278,6.09E-04,20456
2164.806538,23.19959969,-2711,1.54E-04,67,0.25,0.024902342,MAP3K5,result,4.847378898,6.07E-04,56508
74.9996664,18.94253258,-2895,1.50E-04,18,0.25,0.010622997,SH3BP4,result,4.786330458,6.04E-04,1706
0.593172282,5.380199872,-2971,1.48E-04,5,0.25,0.005790021,PFKFB3,result,4.761114798,6.02E-04,46
6387.074878,34.72994607,-2646,1.56E-04,75,0.25,0.021399101,CASP8,result,4.868944924,6.00E-04,109274
1136.911893,80.06076807,-2808,1.52E-04,24,0.25,0.009254352,ARHGAP32,result,4.815195753,5.98E-04,23866
2949.640326,18.13923279,-2579,1.57E-04,83,0.25,0.03077741,PRKCD,result,4.891174519,5.98E-04,67890
116.5221631,8.983295452,-2913,1.49E-04,19,0.25,0.007923002,UQCRC1,result,4.780358328,5.97E-04,1608
334.5653365,28.63681704,-2841,1.51E-04,22,0.25,0.011559934,TDP2,result,4.804246848,5.97E-04,9118
1233.619378,461.5595589,-2847,1.51E-04,11,0.25,0.006196323,GABBR1,result,4.802256138,5.96E-04,17008
2461.445117,20.32614189,-2771,1.53E-04,66,0.25,0.024043864,STK3,result,4.827471798,5.96E-04,54894
0,0,-3009,1.47E-04,2,0.25,0.003565189,CEP68,result,4.748506967,5.95E-04,0
244.2711439,44.75948663,-2745,1.53E-04,21,0.25,0.012517538,MEF2D,result,4.836098208,5.94E-04,13054
226.27962,32.91173944,-2775,1.53E-04,21,0.25,0.011855146,SAE1,result,4.826144658,5.94E-04,5700
0,0,-3013,1.06E-04,1,0.2,1.53E-04,PRB3,result,3.882216324,5.94E-04,0
103.5661241,15.47345086,-2920,1.49E-04,15,0.25,0.007073079,OPRD1,result,4.778035833,5.92E-04,1744
285.5821148,38.79540292,-2911,1.50E-04,19,0.25,0.009053996,PSMD9,result,4.781021898,5.91E-04,7056
176.2758532,17.44081357,-2813,1.52E-04,27,0.25,0.012709163,PSMD5,result,4.813536828,5.87E-04,4292
67.78056696,26.49875937,-2898,1.20E-04,10,0.2,0.003107349,MAP4K3,result,4.233576642,5.83E-04,2452
330.3750744,21.3801886,-2873,1.50E-04,28,0.25,0.013873408,FBXW8,result,4.793629728,5.82E-04,5312
48582.43458,85.26068545,-2862,1.51E-04,47,0.25,0.009687213,TRIP13,result,4.797279363,0.005933084,260978
75.16997168,19.35185301,-2984,1.48E-04,13,0.25,0.006990693,CCT6B,result,4.756801593,5.98E-04,3328
1379.539461,293.8000629,-2959,1.48E-04,9,0.25,0.00490974,SERPINE1,result,4.765096218,5.82E-04,19018
8016.060186,65.8609298,-2835,1.51E-04,45,0.25,0.013155006,SGTA,result,4.806237558,5.82E-04,96292
20.81835857,35.66898773,-2947,1.12E-04,5,0.2,0.001164078,ITGB6,result,4.033510285,5.79E-04,556
582.3687905,28.3742959,-2806,1.52E-04,31,0.25,0.010769271,KIT,result,4.815859323,5.78E-04,18200
932.7264884,27.37601479,-2901,1.50E-04,36,0.25,0.011259445,UBQLN2,result,4.784339748,5.77E-04,16796
220.4545984,42.23218373,-2946,1.49E-04,15,0.25,0.007811244,CRY1,result,4.769409423,5.75E-04,9084
83.78881007,8.151938877,-2950,1.49E-04,18,0.25,0.008629501,PMS1,result,4.768082283,5.74E-04,884
15891.25286,27.42119781,-2526,1.59E-04,140,0.25,0.039778541,MAPK1,result,4.908759124,5.72E-04,318424
944.1012124,170.9096294,-2917,1.19E-04,10,0.2,0.003730898,TH,result,4.218646317,0.002492923,10936
6200.282506,218.2285264,-2948,1.49E-04,19,0.25,0.005951812,TNKS2,result,4.768745853,0.002154394,37058
22.56682634,34.71476951,-2913,1.49E-04,8,0.25,0.006748034,SGK223,result,4.780358328,5.72E-04,882
151.5158742,29.78968376,-2938,1.49E-04,12,0.25,0.005090491,TRIO,result,4.772063703,5.70E-04,4006
963.5245553,14.46512134,-2766,1.53E-04,53,0.25,0.020695753,HSF1,result,4.829130723,5.70E-04,20726
261.9476082,128.8835975,-2966,1.48E-04,7,0.25,0.005122647,ANTXR2,result,4.762773723,5.70E-04,4632
3948.348492,20.60815749,-2586,1.57E-04,96,0.25,0.038621708,MYH9,result,4.888852024,5.68E-04,100928
756.0915207,48.98323663,-2841,1.51E-04,27,0.25,0.012935488,CNTN2,result,4.804246848,5.66E-04,18310
91.42379098,15.65523789,-2890,1.50E-04,16,0.25,0.007166974,SLA,result,4.787989383,5.64E-04,2114
717.141736,35.20666301,-2773,1.53E-04,29,0.25,0.012752733,NRIP1,result,4.826808228,5.64E-04,20864
23.17357922,12.26200169,-2960,1.48E-04,7,0.25,0.004982746,JOSD1,result,4.764764433,5.63E-04,316
375.0802041,65.08485433,-2877,1.50E-04,17,0.25,0.007837535,MGEA5,result,4.792302588,5.61E-04,12508
805.6596433,36.74603282,-2849,1.24E-04,25,0.2,0.006385718,SORBS1,result,4.331785003,5.60E-04,14416
11.05669105,40.78087222,-2979,1.09E-04,3,0.2,5.64E-04,TENM1,result,3.958526875,0.001307458,192
142.4481949,40.20280281,-2921,1.49E-04,14,0.25,0.006835796,SCNN1A,result,4.777704048,5.59E-04,4708
8.951880454,25.21265987,-2980,1.08E-04,3,0.2,5.16E-04,GRIK3,result,3.930988719,5.57E-04,170
2280.46098,27.73747321,-2739,1.32E-04,56,0.25,0.012724751,MBP,result,4.491705375,5.56E-04,46500
1513.757667,25.02248756,-2840,1.51E-04,42,0.25,0.010573992,STAM,result,4.804578633,5.55E-04,28438
419.9976684,26.22827728,-2855,1.51E-04,32,0.25,0.015584551,CDC34,result,4.799601858,5.54E-04,12902
997.3426179,48.08330082,-2797,1.52E-04,27,0.25,0.011693896,VPS35,result,4.818845388,5.52E-04,19230
2627.540117,51.4382452,-2813,1.52E-04,39,0.25,0.014866424,TNPO1,result,4.813536828,5.51E-04,50580
2918.901008,16.49215482,-2612,1.57E-04,103,0.25,0.038234508,PPID,result,4.880225614,5.51E-04,66084
237.0698178,108.047059,-2788,1.52E-04,15,0.25,0.010322609,SLC25A13,result,4.821831453,5.51E-04,9326
157.1360796,56.26394056,-2964,1.48E-04,11,0.25,0.006010825,GLS,result,4.763437293,5.50E-04,4568
322.9797594,18.28367233,-2785,1.52E-04,24,0.25,0.01202865,LMAN1,result,4.822826808,5.49E-04,5964
685.3858989,56.06258239,-2843,1.51E-04,26,0.25,0.013658033,IRF1,result,4.803583278,5.49E-04,14076
1956.509456,22.17714213,-2647,1.40E-04,62,0.25,0.020424535,HDAC4,result,4.628069011,5.48E-04,47406
392.0653066,27.94557579,-2822,1.52E-04,22,0.25,0.011301805,CAMK2D,result,4.810550763,7.22E-04,11440
865.2803481,10.57047286,-2807,1.52E-04,71,0.25,0.02809471,MDH2,result,4.815527538,5.48E-04,19036
556.8832406,246.4721325,-2957,1.49E-04,10,0.25,0.00623735,ELF1,result,4.765759788,5.47E-04,14810
333.6892557,31.94890334,-2833,1.51E-04,17,0.25,0.010104669,AXL,result,4.806901128,5.45E-04,7356
36.73394226,85.55696416,-2871,1.19E-04,5,0.2,0.002021057,SPSB2,result,4.201725282,5.45E-04,1350
4978.686766,23.54325719,-2624,1.56E-04,100,0.25,0.034804397,UBA1,result,4.876244194,5.44E-04,82410
82.22449901,14.74186684,-2907,1.50E-04,18,0.25,0.009009267,RNF168,result,4.782349038,5.42E-04,1850
148.937919,20.1189804,-2892,1.50E-04,16,0.25,0.007330644,OPRM1,result,4.787325813,5.41E-04,2788
5148.251246,178.1847155,-2932,1.49E-04,20,0.25,0.006598344,BBS4,result,4.774054413,5.41E-04,84722
269.4347538,12.8481892,-2803,1.52E-04,32,0.25,0.015181468,PELP1,result,4.816854678,5.38E-04,5934
2030.329525,149.893148,-2787,1.52E-04,22,0.25,0.013709919,MST1R,result,4.822163238,5.37E-04,25080
367.0272763,62.44662804,-2889,1.50E-04,17,0.25,0.009167233,SLC25A11,result,4.788321168,5.36E-04,11268
0.896906665,4.562948841,-2941,1.49E-04,5,0.25,0.00490794,TNS4,result,4.771068348,5.35E-04,22
335.1091185,73.37930679,-2813,1.52E-04,15,0.25,0.008695097,CTSD,result,4.813536828,5.34E-04,12480
2352.11472,54.52575457,-2826,1.51E-04,29,0.25,0.011250844,PSAP,result,4.809223623,0.011076093,33654
5.947046289,8.618392028,-2927,1.49E-04,7,0.25,0.006358815,CHCHD3,result,4.775713338,5.34E-04,276
5302.229806,13.97196847,-2569,1.58E-04,134,0.25,0.047449171,MAP3K3,result,4.894492369,5.34E-04,120266
35.95688991,29.29551158,-2915,1.19E-04,10,0.2,0.003052965,NFE2,result,4.211347047,5.32E-04,1034
3390.071555,18.01810741,-2696,1.54E-04,90,0.25,0.034535132,C1QBP,result,4.852355674,5.31E-04,67018
2025.821064,70.73369427,-2782,1.52E-04,39,0.25,0.017091022,LONP1,result,4.823822163,0.001817462,56584
30.25992047,27.10584546,-2913,1.49E-04,12,0.25,0.009253141,TFAM,result,4.780358328,6.39E-04,2646
0,0,-3006,1.47E-04,2,0.25,0.003454879,GALNT5,result,4.749502322,5.31E-04,0
36.24742839,103.1445918,-2907,1.16E-04,4,0.2,0.001261383,COX4I2,result,4.151293962,5.30E-04,892
83.79651892,5.632488929,-2901,1.50E-04,35,0.25,0.016591237,PAAF1,result,4.784339748,5.29E-04,1640
16945.04736,26.95557896,-2447,1.61E-04,139,0.25,0.040668074,MAPK14,result,4.934970139,5.28E-04,286236
2165.136703,30.25014813,-2817,1.52E-04,54,0.25,0.021819625,SMC3,result,4.812209688,5.26E-04,55890
75.69527743,18.87291417,-2956,1.49E-04,9,0.25,0.00483129,FZD5,result,4.766091573,5.25E-04,798
53.87977145,54.13278328,-2917,1.49E-04,10,0.25,0.007271772,GAPVD1,result,4.779031188,5.25E-04,1608
11850.3998,19.54157183,-2541,1.58E-04,140,0.25,0.039751072,TRAF2,result,4.903782349,5.24E-04,196296
8.434868934,25.63923488,-2963,1.13E-04,4,0.2,0.001462317,ADRA2B,result,4.072992701,5.24E-04,234
142.077852,15.76282234,-2901,1.50E-04,14,0.25,0.006756999,SRI,result,4.784339748,5.24E-04,1940
0.607540081,10.59628848,-2998,1.48E-04,3,0.25,0.004511108,CCDC168,result,4.752156603,5.23E-04,20
21.29531556,26.86518292,-2960,1.48E-04,6,0.25,0.005045279,F2RL1,result,4.764764433,5.23E-04,398
1403.000983,74.74225464,-2884,1.50E-04,26,0.25,0.012535575,COPG1,result,4.789980093,5.20E-04,24292
402.076799,70.23951531,-2840,1.51E-04,15,0.25,0.007825268,ARCN1,result,4.804578633,0.001005302,8756
70.538083,26.14625006,-2929,1.17E-04,11,0.2,0.002744726,RALGDS,result,4.164565362,5.18E-04,1160
12.2241204,6.298304098,-2950,1.49E-04,12,0.25,0.00744508,TAB3,result,4.768082283,5.17E-04,230
18.75320934,13.99780113,-2973,1.48E-04,7,0.25,0.004358592,PXK,result,4.760451228,5.16E-04,284
864.6229547,26.21594339,-2739,1.30E-04,31,0.2,0.006975734,BIN1,result,4.438951559,5.15E-04,17036
76.98786413,28.39381255,-2943,1.49E-04,11,0.25,0.005666555,PIK3C2A,result,4.770404778,5.14E-04,1132
179.5770371,37.76874826,-2950,1.15E-04,10,0.2,0.002195135,SMO,result,4.118115461,5.14E-04,2818
410.3161738,22.47321921,-2705,1.31E-04,29,0.25,0.008479639,GRB10,result,4.465826145,5.14E-04,9952
1628.814392,41.76454893,-2759,1.32E-04,40,0.25,0.013234356,TRAF3IP1,result,4.488387525,5.13E-04,31772
527.575593,139.8774487,-2966,1.48E-04,11,0.25,0.006183411,TNRC6A,result,4.762773723,5.11E-04,9946
1600.432908,424.0765924,-2976,1.48E-04,6,0.25,0.004277603,FURIN,result,4.759455873,5.10E-04,10580
1499.203044,21.75286077,-2677,1.55E-04,61,0.25,0.025380348,TUBA4A,result,4.858659589,5.10E-04,36498
1685.631942,29.730612,-2751,1.53E-04,47,0.25,0.015348064,PRKCB,result,4.834107498,5.06E-04,36438
75.24266655,117.4168628,-2890,1.15E-04,6,0.2,0.001632138,RBP4,result,4.119442601,5.06E-04,2240
191.2892905,47.28090527,-2884,1.17E-04,11,0.2,0.002500528,ADRB1,result,4.171864632,5.05E-04,3300
1.032301513,8.349523019,-2929,1.49E-04,6,0.25,0.007125955,NOX5,result,4.775049768,5.04E-04,94
8.435317777,21.15707397,-2969,1.13E-04,4,0.2,0.001385666,ADRA2C,result,4.068679496,5.04E-04,182
644.9443325,6.979779532,-2761,1.53E-04,83,0.25,0.033444035,PSMD12,result,4.830789648,5.03E-04,19054
1.13584483,11.31124969,-2979,1.12E-04,3,0.2,0.00115297,SERTAD4,result,4.027538155,5.02E-04,32
77.13628395,41.41536946,-2970,1.10E-04,5,0.2,7.24E-04,KCNE4,result,3.975116125,5.02E-04,978
6530.338836,81.20197129,-2897,1.50E-04,39,0.25,0.013304141,PEX14,result,4.785666888,5.01E-04,49376
1264.663067,27.5917884,-2768,1.53E-04,43,0.25,0.015030762,DCTN1,result,4.828467153,4.98E-04,28556
665.8408489,17.7945907,-2785,1.52E-04,42,0.25,0.017026164,TUBG1,result,4.822826808,4.98E-04,14908
1453.052703,229.3654374,-2935,1.49E-04,12,0.25,0.006352862,ATP1B1,result,4.773059058,4.98E-04,14194
8.779654097,22.46200613,-2987,1.07E-04,3,0.2,3.36E-04,FXYD7,result,3.906436629,0.00673161,74
5507.778694,33.50185126,-2640,1.56E-04,80,0.25,0.028068208,CSK,result,4.870935634,4.98E-04,122504
668.1251729,26.86482314,-2743,1.53E-04,33,0.25,0.012859227,DYRK1A,result,4.836761778,4.97E-04,15618
1185.601379,30.99008836,-2855,1.51E-04,38,0.25,0.015948694,SMC1A,result,4.799601858,4.96E-04,25612
484.8646805,324.2217933,-2968,1.48E-04,6,0.25,0.004310146,GRM5,result,4.762110153,4.96E-04,9198
16111.28987,37.06979252,-2592,1.57E-04,113,0.25,0.032359931,ADRB2,result,4.886861314,4.95E-04,230222
2771.234167,41.96507093,-2827,1.51E-04,52,0.25,0.019568491,PPP2R2B,result,4.808891838,4.94E-04,41868
3381.483884,147.0168129,-2773,1.53E-04,22,0.25,0.00826491,APLP2,result,4.826808228,4.94E-04,88556
13.79114664,6.877520483,-2959,1.48E-04,9,0.25,0.00704863,HK2,result,4.765096218,4.94E-04,274
