Betweenness unDir,Bridging unDir,Centroid unDir,Closeness unDir,Degree unDir,Eccentricity unDir,EigenVector unDir,gene name,node type,Radiality unDir,score,Stress unDir
7456.327732,7.89427389,-1319,1.81E-04,516,0.333333333,0.034025481,SET,result,3.162574652,6.09E-04,255744
2503.426226,7.536049121,-1524,1.74E-04,303,0.333333333,0.018577102,XDH,result,3.094558726,6.09E-04,83558
4587.360671,6.382328604,-1406,1.78E-04,456,0.333333333,0.028479741,KIF3C,result,3.133709356,6.42E-04,164342
2733.67173,8.833153286,-1540,1.74E-04,281,0.333333333,0.0162909,LAIR1,result,3.089250166,6.08E-04,80524
1124.717015,8.815142533,-1630,1.71E-04,186,0.333333333,0.01252191,LRP6,result,3.059389516,6.08E-04,36336
5895.768306,7.21705574,-1355,1.79E-04,488,0.5,0.031648065,KITLG,result,3.150630392,6.07E-04,200522
4600.745827,8.25960128,-1452,1.76E-04,387,0.333333333,0.023366116,ACAT1,result,3.118447246,6.07E-04,143334
915.555927,8.277736408,-1660,1.70E-04,172,0.333333333,0.010235441,TSC22D3,result,3.049435965,6.06E-04,26470
2501.30676,10.1020623,-1592,1.72E-04,233,0.333333333,0.011234056,ARL2,result,3.071997346,6.06E-04,60878
671.2620799,9.045074405,-1685,1.69E-04,139,0.333333333,0.009036455,PRSS23,result,3.04114134,6.05E-04,21336
1669.042554,8.778956115,-1585,1.72E-04,232,0.333333333,0.015529675,ZNF197,result,3.074319841,6.04E-04,53988
2069.674962,8.890380074,-1575,1.73E-04,249,0.333333333,0.016391685,SH3YL1,result,3.076974121,6.03E-04,72628
2010.378932,8.513176744,-1574,1.72E-04,256,0.333333333,0.01526376,UROS,result,3.076310551,6.02E-04,61174
621.3988121,7.909124855,-1678,1.70E-04,146,0.333333333,0.008586524,PLEC,result,3.043463835,6.02E-04,20202
573.4860609,10.03103146,-1723,1.68E-04,118,0.333333333,0.006964842,FADD,result,3.02853351,6.02E-04,16172
4176.313589,8.281832712,-1455,1.76E-04,375,0.333333333,0.02350585,SLCO2B1,result,3.117451891,6.01E-04,131684
695.2591774,8.341588709,-1680,1.70E-04,149,0.333333333,0.009556383,ELOVL5,result,3.042800265,6.01E-04,20576
1006.511724,9.091015462,-1646,1.71E-04,171,0.333333333,0.009916683,AP2A2,result,3.054080956,6.01E-04,30134
190.7296902,8.270523257,-1744,1.66E-04,80,0.333333333,0.005279384,TKTL1,result,3.006303915,6.00E-04,7264
3694.799397,7.243703126,-1481,1.75E-04,365,0.333333333,0.018992727,DEFA4,result,3.108825481,6.00E-04,114310
2761.93991,6.777810039,-1493,1.75E-04,351,0.333333333,0.021605372,CYP1A2,result,3.103848706,6.00E-04,96610
3313.78439,9.148056184,-1526,1.74E-04,299,0.333333333,0.018020462,FMNL1,result,3.093895156,6.00E-04,101672
1521.158386,7.42169927,-1597,1.72E-04,238,0.333333333,0.013020483,VNN2,result,3.068679496,6.27E-04,49798
5439.724423,8.622638743,-1437,1.77E-04,409,0.333333333,0.022437117,FES,result,3.123424021,6.00E-04,155134
2534.667348,6.205585676,-1526,1.74E-04,330,0.333333333,0.017003285,ITGB2,result,3.093895156,5.99E-04,83256
3880.52711,8.317106253,-1470,1.76E-04,358,0.333333333,0.024030203,GABRR1,result,3.112475116,5.99E-04,141006
2531.588151,9.775438013,-1570,1.73E-04,246,0.333333333,0.013699408,CRAT,result,3.079296616,5.99E-04,70630
3174.886443,9.149387104,-1512,1.74E-04,304,0.333333333,0.020102645,SLC10A2,result,3.098540146,5.98E-04,103866
513.3021595,8.842398421,-1701,1.69E-04,126,0.333333333,0.008258108,RHEB,result,3.03583278,5.98E-04,16446
1357.365637,7.633702486,-1633,1.71E-04,204,0.333333333,0.010508398,CD74,result,3.058394161,5.98E-04,40882
1361.541281,8.75369411,-1621,1.71E-04,202,0.333333333,0.012248216,RLBP1,result,3.059389516,5.97E-04,40272
2491.070001,11.87128068,-1614,1.71E-04,205,0.333333333,0.010059967,VPS9D1,result,3.064698076,5.97E-04,89300
4311.055347,7.940653924,-1466,1.76E-04,376,0.333333333,0.019507474,CD14,result,3.112475116,5.96E-04,126998
1183.858246,7.348401227,-1600,1.72E-04,219,0.333333333,0.015639276,PAK3,result,3.069343066,5.95E-04,44196
238156.032,12.14942318,949,2.37E-04,1961,0.5,0.093570489,UBC,result,3.600199071,5.94E-04,4886148
4483.552188,9.372703408,-1472,1.76E-04,355,0.333333333,0.021969927,PDZK1IP1,result,3.111811546,5.93E-04,135268
3109.199973,10.46833755,-1558,1.73E-04,262,0.333333333,0.014405661,TCN1,result,3.082946251,5.92E-04,89442
433.6717311,9.020975619,-1726,1.68E-04,109,0.333333333,0.006714314,EIF1,result,3.027538155,5.92E-04,12796
1869.229823,10.66008415,-1645,1.71E-04,188,0.333333333,0.008695733,ACTG1,result,3.054412741,5.92E-04,46864
2856.650314,8.880417586,-1514,1.74E-04,306,0.333333333,0.020122669,EPOR,result,3.097876576,5.92E-04,103062
4279.691234,8.112145324,-1446,1.77E-04,387,0.333333333,0.024516378,MAPK8IP3,result,3.120437956,5.91E-04,142416
2643.102455,8.349464515,-1580,1.72E-04,261,0.333333333,0.012182444,UQCRQ,result,3.075978766,5.91E-04,75816
3197.624577,7.207887607,-1493,1.75E-04,353,0.333333333,0.020460436,AFM,result,3.104844061,5.91E-04,103504
2406.74935,6.080036711,-1514,1.74E-04,351,0.333333333,0.021184559,ALB,result,3.097876576,0.001749286,88440
3221.337859,7.831677972,-1492,1.75E-04,337,0.333333333,0.021332225,IGFBP5,result,3.104512276,5.90E-04,106056
2275.299357,7.284413603,-1541,1.74E-04,298,0.333333333,0.018310422,VDAC3,result,3.088918381,0.001506732,74434
10209.09623,7.350199565,-1278,1.82E-04,615,0.5,0.032399743,BLVRB,result,3.176177837,5.89E-04,310606
4155.82785,8.538049707,-1479,1.76E-04,357,0.333333333,0.021661576,EPHX2,result,3.109489051,5.88E-04,140794
6308.443646,8.600709363,-1397,1.78E-04,444,0.333333333,0.025275052,FCGRT,result,3.136031851,5.87E-04,186908
3362.797017,7.925365435,-1470,1.76E-04,352,0.333333333,0.024214516,SLC1A3,result,3.112475116,5.86E-04,119332
2150.544734,8.57377584,-1551,1.73E-04,269,0.333333333,0.017840172,LYST,result,3.085600531,5.86E-04,71218
1118.880857,7.488300963,-1619,1.71E-04,207,0.333333333,0.013497911,IRAK3,result,3.063039151,5.86E-04,38410
4682.15849,7.393461115,-1422,1.77E-04,414,0.5,0.026568633,CAMK2B,result,3.128400796,5.86E-04,163792
4750.302342,8.741439327,-1470,1.76E-04,362,0.333333333,0.021730529,TAC1,result,3.111811546,5.86E-04,156652
3859.842634,8.409199844,-1474,1.76E-04,353,0.333333333,0.022525589,TPMT,result,3.111147976,5.85E-04,122430
3674.048369,8.053286242,-1457,1.76E-04,364,0.333333333,0.024620749,TAOK3,result,3.116788321,0.002236475,122522
3729.571022,8.846242608,-1513,1.74E-04,322,0.333333333,0.019134538,PFKM,result,3.098208361,5.84E-04,118048
1080.491416,8.882259844,-1660,1.70E-04,171,0.333333333,0.009658421,APOD,result,3.04512276,5.84E-04,34732
4444.718626,6.571299108,-1425,1.77E-04,449,0.333333333,0.026032445,AHSG,result,3.127073656,5.84E-04,148584
843.0747571,11.6124997,-1706,1.68E-04,124,0.333333333,0.006108309,B3GAT3,result,3.028865295,5.83E-04,19350
1558.657921,8.697235245,-1605,1.71E-04,215,0.333333333,0.013499665,GALNT3,result,3.065361646,5.82E-04,52988
2530.975468,7.369498574,-1507,1.75E-04,320,0.333333333,0.021950886,CDC42EP3,result,3.100199071,5.81E-04,88350
1493.240019,8.894694063,-1627,1.71E-04,199,0.333333333,0.010627874,DDOST,result,3.060384871,5.80E-04,43696
2504.23096,8.809242297,-1539,1.74E-04,278,0.333333333,0.018072512,ADAM11,result,3.089581951,5.80E-04,81294
2683.788089,9.310432242,-1577,1.72E-04,255,0.333333333,0.011819137,MAN2B1,result,3.075978766,5.79E-04,65000
782.9772498,6.789098541,-1658,1.70E-04,181,0.333333333,0.011589559,PCMT1,result,3.050099536,5.79E-04,27506
4663.786538,7.249715723,-1425,1.77E-04,425,0.5,0.025026719,MPO,result,3.127405441,5.78E-04,157700
1769.844855,8.47704285,-1590,1.72E-04,232,0.333333333,0.014373453,PDE1B,result,3.072660916,5.77E-04,55106
719.3828096,10.46857079,-1692,1.68E-04,126,0.333333333,0.006661304,DOK4,result,3.030192435,5.77E-04,18190
3902.916544,6.525989256,-1453,1.76E-04,413,0.333333333,0.023385068,C4BPA,result,3.116124751,5.77E-04,132186
645.5240129,10.01443565,-1695,1.69E-04,127,0.333333333,0.00836253,ATXN3,result,3.03782349,5.85E-04,19818
14983.92995,7.967445649,-1123,1.87E-04,724,0.333333333,0.046875821,GPC5,result,3.227604512,5.76E-04,488170
2953.571472,8.882289643,-1522,1.74E-04,298,0.333333333,0.020065053,DVL3,result,3.095222296,5.76E-04,95748
3836.667256,7.078963297,-1480,1.75E-04,376,0.333333333,0.019741398,PF4,result,3.108825481,5.76E-04,116128
2486.324666,8.238142956,-1543,1.74E-04,285,0.333333333,0.018129984,HPRT1,result,3.088254811,5.76E-04,82892
4014.288921,9.419039531,-1514,1.74E-04,314,0.333333333,0.017201499,GCGR,result,3.095222296,5.75E-04,142340
5206.239499,7.950866137,-1411,1.78E-04,434,0.333333333,0.026129683,AQP9,result,3.131386861,5.75E-04,170946
685.4001882,10.10799004,-1703,1.68E-04,123,0.333333333,0.006789716,GPR31,result,3.0265428,5.75E-04,19274
2619.252283,10.05754946,-1569,1.73E-04,254,0.333333333,0.013935979,GSTO1,result,3.079628401,5.75E-04,74274
1748.234346,9.909182206,-1606,1.72E-04,205,0.333333333,0.01209555,PLK3,result,3.067352356,5.74E-04,47908
1484.799468,8.085871356,-1607,1.71E-04,221,0.333333333,0.012475441,CCR1,result,3.064366291,5.74E-04,44424
3738.882397,9.951766424,-1518,1.74E-04,307,0.333333333,0.01898092,PC,result,3.096549436,5.74E-04,114880
610.1735826,8.558855941,-1673,1.69E-04,142,0.333333333,0.009278858,CALCA,result,3.041473125,5.74E-04,19922
3708.591103,10.16392015,-1543,1.74E-04,279,0.333333333,0.014539091,SNX17,result,3.088254811,5.73E-04,103272
2974.011072,8.086079424,-1528,1.74E-04,314,0.333333333,0.018717213,ADH5,result,3.093231586,5.73E-04,97526
1543.099221,9.810727924,-1626,1.71E-04,194,0.333333333,0.011382885,TMEM184B,result,3.060716656,5.73E-04,42270
1831.856788,9.67117492,-1614,1.71E-04,213,0.333333333,0.011837924,CASP9,result,3.064698076,5.73E-04,47996
2463.84652,7.580281042,-1543,1.73E-04,299,0.333333333,0.016769109,MMP9,result,3.086595886,5.72E-04,75778
673.301879,8.209344448,-1713,1.69E-04,139,0.333333333,0.007247788,ACAT2,result,3.03185136,5.72E-04,18654
815.2379875,8.055734253,-1656,1.70E-04,166,0.333333333,0.01101882,PDCD2,result,3.050763106,0.003701087,26448
2983.136024,9.228317212,-1528,1.74E-04,291,0.333333333,0.019669871,DMP1,result,3.093231586,5.71E-04,111982
1844.485003,9.306979481,-1613,1.71E-04,221,0.333333333,0.011495276,MPP1,result,3.065029861,5.70E-04,51582
3566.145606,7.798589247,-1474,1.76E-04,356,0.333333333,0.023467656,MAP2K4,result,3.111147976,5.69E-04,122036
3806.008033,8.875605299,-1502,1.75E-04,332,0.333333333,0.019300838,LYN,result,3.101857996,5.69E-04,110544
1876.883094,12.53417765,-1647,1.70E-04,172,0.333333333,0.010240099,ATXN2,result,3.053749171,5.68E-04,85024
1559.207524,10.50271215,-1626,1.71E-04,187,0.333333333,0.010276571,PICK1,result,3.060716656,5.68E-04,39658
4752.291859,6.863345346,-1413,1.78E-04,443,0.333333333,0.027048522,F3,result,3.131386861,5.68E-04,158798
4616.737762,6.967135338,-1396,1.78E-04,445,0.333333333,0.030203807,CSNK2A1,result,3.137027206,5.68E-04,183960
3432.355605,7.598264557,-1489,1.75E-04,354,0.333333333,0.020552234,AOX1,result,3.105507631,5.67E-04,107332
862.1481112,8.327429749,-1653,1.70E-04,167,0.333333333,0.011409262,ZNF23,result,3.048772395,5.67E-04,28612
598.3755324,9.310513993,-1734,1.68E-04,116,0.333333333,0.005646457,SQLE,result,3.024883875,5.66E-04,14650
1037.900016,11.11517263,-1682,1.69E-04,140,0.333333333,0.007987861,PRPH2,result,3.03583278,5.66E-04,36674
2696.567693,6.086292336,-1487,1.75E-04,359,0.333333333,0.021619203,FETUB,result,3.106834771,5.65E-04,101896
828.0562808,7.640987203,-1672,1.70E-04,170,0.333333333,0.009763385,METTL7A,result,3.045454545,5.65E-04,26458
8159.754027,7.899357835,-1350,1.80E-04,511,0.333333333,0.028364506,HSP90AA1,result,3.152289317,5.65E-04,233344
4022.570943,9.657808679,-1506,1.75E-04,320,0.333333333,0.018884816,PSEN2,result,3.100530856,5.64E-04,120004
5290.296795,7.836169464,-1394,1.78E-04,440,0.5,0.028125663,APLP2,result,3.137690776,5.64E-04,172954
5718.756925,7.466479895,-1379,1.79E-04,467,0.333333333,0.030026929,ATP1A2,result,3.142667551,5.62E-04,192300
2450.937428,7.701861774,-1523,1.74E-04,302,0.333333333,0.020475627,ENC1,result,3.094890511,5.62E-04,87194
2075.668348,10.05118221,-1600,1.72E-04,223,0.333333333,0.012123375,GPSM3,result,3.069011281,5.62E-04,55544
9445.410659,7.246942328,-1263,1.82E-04,609,0.333333333,0.036729471,MBL2,result,3.181154612,5.61E-04,328716
6286.003817,7.910439959,-1379,1.79E-04,470,0.333333333,0.029482644,AGTR1,result,3.142667551,5.61E-04,214818
1325.405029,10.85469219,-1651,1.70E-04,170,0.333333333,0.009161566,PEX10,result,3.052422031,5.60E-04,33810
1737.658504,8.405634465,-1588,1.72E-04,235,0.333333333,0.015148413,CTBS,result,3.072660916,5.59E-04,61972
1435.545299,8.539217471,-1604,1.72E-04,216,0.333333333,0.013715179,IL13RA2,result,3.068015926,5.59E-04,47172
5749.187067,10.18339266,-1448,1.76E-04,370,0.333333333,0.022436524,COX6A2,result,3.119774386,5.59E-04,188544
1826.186108,9.548470726,-1591,1.72E-04,226,0.333333333,0.014258162,ZNF710,result,3.071665561,5.58E-04,59474
1281.176553,11.61089509,-1673,1.70E-04,152,0.333333333,0.009029494,IFIH1,result,3.04512276,5.58E-04,52636
3212.001523,7.528394989,-1517,1.74E-04,329,0.333333333,0.017132951,PPBP,result,3.095885866,5.58E-04,95716
513.3801307,8.777923546,-1711,1.68E-04,115,0.333333333,0.00635739,HBE1,result,3.025547445,5.58E-04,15422
1407.90125,8.672380077,-1615,1.71E-04,208,0.333333333,0.012956983,ARPC2,result,3.064366291,5.57E-04,43544
293.6890078,9.079969135,-1777,1.67E-04,86,0.333333333,0.004527422,ATP5I,result,3.01061712,5.57E-04,10042
4305.658809,8.063210778,-1441,1.77E-04,387,0.333333333,0.025001084,TGFBI,result,3.121765096,5.56E-04,138674
8942.253918,8.457511161,-1338,1.80E-04,517,0.333333333,0.02975616,DAO,result,3.156270737,5.56E-04,317304
4534.117899,8.051311092,-1428,1.77E-04,400,0.333333333,0.026160936,TNFRSF21,result,3.126078301,5.55E-04,148662
333.8720106,12.16827792,-1761,1.66E-04,74,0.333333333,0.003779553,GRK1,result,3.00066357,5.54E-04,9936
1723.766651,5.408215739,-1577,1.72E-04,286,0.333333333,0.013287196,HBD,result,3.075315196,5.54E-04,56408
4103.123829,7.457899856,-1431,1.77E-04,402,0.333333333,0.027006668,ZFHX3,result,3.125414731,5.54E-04,144964
2840.021744,9.404800344,-1545,1.73E-04,280,0.333333333,0.015693258,CEBPE,result,3.085932316,5.53E-04,79432
2288.475518,8.280820791,-1544,1.73E-04,278,0.333333333,0.018740837,DSTYK,result,3.087591241,5.53E-04,74904
6985.439183,8.229937333,-1381,1.79E-04,465,0.333333333,0.027678436,YWHAZ,result,3.142003981,5.52E-04,203492
6188.31789,8.162322367,-1365,1.79E-04,461,0.333333333,0.031049114,GNAL,result,3.147312541,5.84E-04,204258
1671.196223,8.66970376,-1609,1.72E-04,221,0.333333333,0.012841189,MGST3,result,3.066357001,5.52E-04,51304
1608.226095,7.487067268,-1573,1.73E-04,253,0.333333333,0.01782264,ARHGAP32,result,3.078301261,5.52E-04,58232
512.8503817,7.658700325,-1693,1.69E-04,139,0.333333333,0.009135198,HOXA11,result,3.03848706,5.51E-04,17272
5236.038679,8.027549598,-1411,1.78E-04,422,0.333333333,0.025936937,SGCG,result,3.132050431,5.51E-04,159474
2511.251164,8.323552467,-1549,1.73E-04,278,0.333333333,0.017301742,CSE1L,result,3.086264101,5.51E-04,84100
2518.685111,7.767710226,-1533,1.74E-04,301,0.333333333,0.017963998,OTC,result,3.091240876,5.50E-04,78688
10974.05441,9.337214427,-1307,1.81E-04,527,0.333333333,0.027276246,CAPNS1,result,3.166556072,5.50E-04,313132
10514.33808,8.014295277,-1225,1.84E-04,609,0.333333333,0.040495885,MAF,result,3.193762442,5.50E-04,350004
1861.900778,9.217699423,-1604,1.72E-04,221,0.333333333,0.013166111,PRRG1,result,3.068015926,5.49E-04,49472
4410.394755,7.325414766,-1422,1.77E-04,418,0.333333333,0.027170686,ACSL4,result,3.128400796,8.35E-04,154884
6322.74431,8.899505866,-1383,1.79E-04,439,0.333333333,0.027970205,DAP,result,3.141340411,5.49E-04,193386
2695.475324,9.169413428,-1552,1.73E-04,274,0.333333333,0.015622567,CYP4F12,result,3.085268746,5.49E-04,89408
515.8816618,11.33271473,-1736,1.68E-04,100,0.333333333,0.005233287,DEDD,result,3.024220305,5.49E-04,13688
5040.411136,7.283126165,-1366,1.79E-04,458,0.333333333,0.03225706,PDGFRA,result,3.146980756,5.49E-04,192544
3101.837812,8.830132378,-1529,1.74E-04,303,0.333333333,0.018061605,CYP2J2,result,3.091240876,5.49E-04,107674
2532.146578,8.610286687,-1534,1.74E-04,286,0.333333333,0.018895256,PRG2,result,3.091240876,5.48E-04,82980
10302.90935,7.493143058,-1210,1.84E-04,627,0.333333333,0.042297148,XYLT1,result,3.198739217,5.48E-04,352690
1593.243939,6.071371126,-1573,1.72E-04,273,0.333333333,0.015697773,SLCO1B1,result,3.075315196,5.48E-04,59740
2150.99498,7.149556714,-1528,1.74E-04,297,0.333333333,0.020471756,PPP1R12A,result,3.093231586,5.47E-04,76116
2236.753356,8.431040582,-1615,1.71E-04,230,0.333333333,0.010180182,EIF3G,result,3.064366291,5.47E-04,62226
9612.016035,6.88965871,-1259,1.83E-04,631,0.333333333,0.037069904,GC,result,3.182149967,5.46E-04,319308
5499.884302,7.381859722,-1366,1.79E-04,466,0.333333333,0.031360985,RAP1GDS1,result,3.146980756,5.46E-04,193516
2421.621585,6.914363529,-1517,1.74E-04,320,0.333333333,0.020909444,HSPA9,result,3.096881221,5.46E-04,87902
10826.17929,8.407710071,-1269,1.82E-04,565,0.333333333,0.033046473,SLC6A7,result,3.179163902,5.46E-04,336286
2842.12664,6.796086719,-1497,1.75E-04,344,0.333333333,0.020229731,ADH1A,result,3.102853351,5.45E-04,95470
1113.253651,8.401150836,-1650,1.70E-04,182,0.333333333,0.010571799,NDUFB6,result,3.052753816,5.45E-04,35474
4088.167808,7.278779388,-1469,1.76E-04,380,0.333333333,0.019643493,LST1,result,3.111811546,5.44E-04,127420
1903.572741,8.0328497,-1578,1.73E-04,248,0.333333333,0.0140549,RNH1,result,3.076642336,5.44E-04,57674
3039.503339,10.08096689,-1564,1.73E-04,257,0.333333333,0.013556314,YIPF3,result,3.081287326,5.44E-04,84920
5311.897988,10.47599111,-1483,1.75E-04,340,0.333333333,0.019989833,ACSM3,result,3.107830126,5.44E-04,155374
2306.437727,10.4058061,-1591,1.72E-04,226,0.333333333,0.012481532,TIMP2,result,3.071665561,5.44E-04,68448
3984.667262,9.386477338,-1502,1.75E-04,323,0.333333333,0.019446062,DYNC1H1,result,3.101857996,5.43E-04,116806
1760.012931,8.22769755,-1597,1.72E-04,229,0.333333333,0.012112625,CYBA,result,3.070338421,5.42E-04,58016
2848.557114,8.251697818,-1522,1.74E-04,306,0.333333333,0.018084386,PF4V1,result,3.095222296,5.42E-04,92818
2605.586709,8.70830008,-1557,1.73E-04,276,0.333333333,0.016654875,PGRMC1,result,3.083609821,5.41E-04,77364
1748.066164,9.276586024,-1596,1.72E-04,222,0.333333333,0.014239849,IRX5,result,3.069343066,5.40E-04,51430
3042.334468,9.01832315,-1528,1.74E-04,296,0.333333333,0.018596741,CALU,result,3.093231586,5.40E-04,97514
2391.317566,9.069002015,-1551,1.73E-04,269,0.333333333,0.01749507,GPR68,result,3.084936961,5.40E-04,76876
1059.437015,9.873493605,-1664,1.70E-04,160,0.333333333,0.008577283,TCAP,result,3.04512276,6.27E-04,28656
1032.63679,9.573377434,-1657,1.70E-04,167,0.333333333,0.010258814,LIMK1,result,3.050431321,5.39E-04,30046
1769.494159,8.105974833,-1570,1.73E-04,249,0.333333333,0.016314311,APC2,result,3.079296616,5.39E-04,64274
5808.080105,7.536403907,-1362,1.79E-04,471,0.5,0.031523196,PDE4DIP,result,3.148307896,5.39E-04,199234
1649.862329,9.455150069,-1611,1.72E-04,207,0.333333333,0.011947219,MT1H,result,3.065693431,5.39E-04,47754
8728.445812,7.268670355,-1234,1.83E-04,602,0.5,0.041281808,MAGI1,result,3.190776377,5.39E-04,323740
2367.521589,6.242530305,-1530,1.74E-04,316,0.333333333,0.016306337,RNASE2,result,3.091904446,5.38E-04,81808
839.9192214,8.168549573,-1669,1.69E-04,158,0.333333333,0.00993038,PHEX,result,3.04047777,5.38E-04,32870
2796.363042,6.027689342,-1512,1.74E-04,352,0.333333333,0.018076407,HRSP12,result,3.098540146,5.38E-04,89750
1256.110738,10.90586068,-1665,1.69E-04,156,0.333333333,0.007990794,RFX1,result,3.041473125,5.37E-04,34970
2356.173467,7.734205231,-1527,1.74E-04,302,0.333333333,0.019890544,FBXO9,result,3.093563371,5.37E-04,80226
2674.507792,7.320694421,-1509,1.74E-04,329,0.333333333,0.021056878,PRG4,result,3.098208361,5.37E-04,91464
1575.423759,8.15897524,-1596,1.72E-04,231,0.333333333,0.014804533,ZFYVE9,result,3.070670206,5.36E-04,56918
1483.653038,9.381159146,-1620,1.71E-04,200,0.333333333,0.012335686,CSPG4,result,3.062707366,5.36E-04,41810
1592.855196,10.39991326,-1618,1.71E-04,197,0.333333333,0.012240861,ZNF428,result,3.062375581,5.36E-04,57748
2835.859892,7.594824201,-1513,1.74E-04,326,0.333333333,0.019318168,HPX,result,3.097544791,5.36E-04,92184
1943.421181,9.125845606,-1631,1.71E-04,213,0.333333333,0.009459757,PSME1,result,3.059057731,5.35E-04,46274
2868.008691,9.707090038,-1541,1.74E-04,278,0.333333333,0.017728059,CYB561,result,3.088918381,5.35E-04,91802
1080.542726,8.967878146,-1643,1.71E-04,180,0.333333333,0.011503921,CAPZA1,result,3.055076311,5.34E-04,32380
1910.579264,7.976368233,-1575,1.73E-04,257,0.333333333,0.015870544,KHK,result,3.077637691,5.34E-04,74332
1779.118743,6.420106606,-1566,1.73E-04,274,0.333333333,0.016184522,AP3B2,result,3.079296616,5.34E-04,61038
6235.519571,9.695497202,-1422,1.77E-04,404,0.333333333,0.024858663,AMPD2,result,3.128400796,5.33E-04,225490
2925.998356,8.016703169,-1509,1.75E-04,318,0.333333333,0.021067076,PTPN21,result,3.099535501,5.33E-04,101272
2265.678886,7.077817148,-1550,1.73E-04,294,0.333333333,0.016944047,VDAC1,result,3.085932316,5.32E-04,75138
1485.446921,7.270856839,-1574,1.73E-04,247,0.333333333,0.016996265,TRAM1,result,3.077969476,5.32E-04,54406
4080.397663,9.357157422,-1495,1.75E-04,326,0.333333333,0.019304971,SEC24C,result,3.104180491,5.32E-04,122442
5104.087708,8.86414791,-1451,1.76E-04,366,0.333333333,0.020982032,HCRT,result,3.118115461,5.32E-04,164118
2934.917058,7.143729153,-1480,1.75E-04,352,0.333333333,0.023824421,AKAP6,result,3.108493696,5.31E-04,107532
1417.001652,12.20466341,-1683,1.69E-04,148,0.333333333,0.006775041,THBS3,result,3.038155275,5.31E-04,40256
1906.996402,8.525605473,-1579,1.72E-04,245,0.333333333,0.01524039,PRKCB,result,3.076310551,5.31E-04,60958
1016.336484,7.776140165,-1625,1.71E-04,199,0.333333333,0.013216503,FKBP1B,result,3.060384871,5.31E-04,34482
1674.38616,7.844947837,-1577,1.73E-04,244,0.333333333,0.016405569,GPR116,result,3.076642336,5.30E-04,58386
1206.384831,10.04517594,-1647,1.70E-04,173,0.333333333,0.010913652,MKRN3,result,3.053749171,5.30E-04,40360
4509.034221,9.123476849,-1473,1.76E-04,360,0.333333333,0.021050258,HPN,result,3.111147976,5.30E-04,138466
1437.978687,7.059193249,-1605,1.72E-04,233,0.333333333,0.014010063,ACAA2,result,3.067684141,5.29E-04,47646
2132.581298,9.666509504,-1573,1.73E-04,241,0.333333333,0.015435652,NIPSNAP1,result,3.078301261,5.27E-04,74358
4816.137781,7.815330159,-1407,1.78E-04,424,0.333333333,0.027424142,CD36,result,3.133377571,5.27E-04,160388
2593.950999,8.097997717,-1520,1.74E-04,301,0.333333333,0.020820836,SEMA5A,result,3.095885866,5.27E-04,99578
4046.900843,7.429312044,-1454,1.76E-04,391,0.333333333,0.0243476,WDR47,result,3.117783676,5.27E-04,129406
2463.070551,10.59525799,-1581,1.72E-04,236,0.333333333,0.014437787,MATK,result,3.075646981,5.27E-04,72894
701.8493661,10.85077567,-1704,1.68E-04,119,0.333333333,0.006193176,RAB36,result,3.024220305,5.26E-04,20330
3837.088049,8.965925535,-1480,1.75E-04,342,0.333333333,0.022393144,ADRA1B,result,3.109157266,5.25E-04,133262
6211.236555,6.846790832,-1402,1.78E-04,480,0.333333333,0.024451363,FCER1G,result,3.135036496,5.24E-04,207830
2400.564143,8.151362224,-1538,1.74E-04,286,0.333333333,0.018364902,NR2F1,result,3.089913736,5.23E-04,76310
5752.205781,7.444594306,-1375,1.79E-04,463,0.333333333,0.030130348,SCAF8,result,3.143994691,5.23E-04,193930
1583.718847,7.710965692,-1580,1.72E-04,242,0.333333333,0.016276218,RANBP2,result,3.075978766,6.61E-04,54316
1397.314253,9.553382924,-1632,1.71E-04,193,0.333333333,0.01068705,DAD1,result,3.058725946,5.23E-04,39388
615.1696781,10.65813812,-1711,1.68E-04,114,0.333333333,0.006128805,KIF25,result,3.023556735,5.22E-04,16056
1429.061718,7.348403714,-1610,1.72E-04,225,0.333333333,0.013384314,ACTA2,result,3.066025216,5.21E-04,50176
2371.35606,11.95500485,-1613,1.71E-04,206,0.333333333,0.010712044,PRAME,result,3.065029861,5.21E-04,56364
3432.691118,7.692854371,-1466,1.76E-04,358,0.333333333,0.024726783,DGKB,result,3.113470471,5.21E-04,121556
9202.758225,7.693042531,-1240,1.83E-04,586,0.5,0.040311083,TCF4,result,3.188785667,5.21E-04,317440
2867.284925,9.704384917,-1550,1.73E-04,276,0.333333333,0.016616903,SQSTM1,result,3.085932316,5.20E-04,102426
4291.009937,7.402696126,-1438,1.77E-04,409,0.5,0.025257526,ANK1,result,3.123092236,5.20E-04,143532
1876.957829,8.446589972,-1575,1.73E-04,246,0.333333333,0.016536006,GAS1,result,3.077637691,5.18E-04,60484
1620.55635,8.849356843,-1602,1.72E-04,221,0.333333333,0.013931605,ADORA1,result,3.067020571,5.17E-04,53508
546.7809659,10.4424217,-1714,1.69E-04,111,0.333333333,0.006420862,ESRRA,result,3.031519575,5.17E-04,14660
1582.220329,12.09276657,-1664,1.70E-04,159,0.333333333,0.007550274,APBB3,result,3.04578633,5.17E-04,62380
1033.465947,6.591995959,-1630,1.70E-04,205,0.333333333,0.010908277,FCAR,result,3.053749171,5.17E-04,34430
